id   ,Date      ,State                    ,Total Confirmed Cases ,Total Deaths
2628 ,Sun 10/17 ,Iowa                     ,472331                ,6748
2629 ,Sun 10/17 ,Kansas                   ,424108                ,6199
2630 ,Sun 10/17 ,Kentucky                 ,730153                ,9377
2631 ,Sun 10/17 ,Louisiana                ,751874                ,14321
2632 ,Sun 10/17 ,Maine                    ,97725                 ,1095
2633 ,Sun 10/17 ,Maryland                 ,550782                ,10708
2634 ,Sun 10/17 ,Massachusetts            ,833311                ,18828
2635 ,Sun 10/17 ,Michigan                 ,1217412               ,22948
2636 ,Sun 10/17 ,Minnesota                ,755525                ,8531
2637 ,Sun 10/17 ,Mississippi              ,497790                ,9917
2638 ,Sun 10/17 ,Missouri                 ,858373                ,12559
2639 ,Sun 10/17 ,Montana                  ,164846                ,2133
2640 ,Sun 10/17 ,Nebraska                 ,275694                ,2724
2641 ,Sun 10/17 ,Nevada                   ,441021                ,7422
2642 ,Sun 10/17 ,New Hampshire            ,128047                ,1520
2643 ,Sun 10/17 ,New Jersey               ,1181284               ,27725
2644 ,Sun 10/17 ,New Mexico               ,263755                ,4932
2645 ,Sun 10/17 ,New York                 ,2504277               ,55514
2646 ,Sun 10/17 ,North Carolina           ,1449002               ,17472
2647 ,Sun 10/17 ,North Dakota             ,141518                ,1714
2648 ,Sun 10/17 ,Northern Mariana Islands ,282                   ,3
2649 ,Sun 10/17 ,Ohio                     ,1496675               ,23327
2650 ,Sun 10/17 ,Oklahoma                 ,631872                ,9402
2651 ,Sun 10/17 ,Oregon                   ,348766                ,4161
2652 ,Sun 10/17 ,Pennsylvania             ,1510430               ,30418
2653 ,Sun 10/17 ,Puerto Rico              ,217029                ,3207
2654 ,Sun 10/17 ,Rhode Island             ,176405                ,2860
2655 ,Sun 10/17 ,South Carolina           ,883982                ,13232
2656 ,Sun 10/17 ,South Dakota             ,149996                ,2189
2657 ,Sun 10/17 ,Tennessee                ,1233914               ,15696
2658 ,Sun 10/17 ,Texas                    ,4171446               ,69373
2659 ,Sun 10/17 ,Utah                     ,529253                ,3067
2660 ,Sun 10/17 ,Vermont                  ,37318                 ,345
2661 ,Sun 10/17 ,Virgin Islands           ,6978                  ,75
2662 ,Sun 10/17 ,Virginia                 ,902938                ,13391
2663 ,Sun 10/17 ,Washington               ,697424                ,8295
2664 ,Sun 10/17 ,West Virginia            ,260444                ,4108
2665 ,Sun 10/17 ,Wisconsin                ,855353                ,9162
2666 ,Sun 10/17 ,Wyoming                  ,97137                 ,1080
2667 ,Mon 10/18 ,Alabama                  ,814363                ,15179
2668 ,Mon 10/18 ,Alaska                   ,126893                ,599
2669 ,Mon 10/18 ,American Samoa           ,1                     ,0
2670 ,Mon 10/18 ,Arizona                  ,1131976               ,20509
2671 ,Mon 10/18 ,Arkansas                 ,507098                ,8202
2672 ,Mon 10/18 ,California               ,4845060               ,70981
2673 ,Mon 10/18 ,Colorado                 ,713763                ,8099
2674 ,Mon 10/18 ,Connecticut              ,398270                ,8718
2675 ,Mon 10/18 ,Delaware                 ,140462                ,2032
2676 ,Mon 10/18 ,District of Columbia     ,63305                 ,1184
2677 ,Mon 10/18 ,Florida                  ,3626142               ,58142
2678 ,Mon 10/18 ,Georgia                  ,1582983               ,26972
2679 ,Mon 10/18 ,Guam                     ,17960                 ,224
2680 ,Mon 10/18 ,Hawaii                   ,79941                 ,873
2681 ,Mon 10/18 ,Idaho                    ,278516                ,3299
2682 ,Mon 10/18 ,Illinois                 ,1676496               ,28268
2683 ,Mon 10/18 ,Indiana                  ,1003698               ,16309
2684 ,Mon 10/18 ,Iowa                     ,472331                ,6748
2685 ,Mon 10/18 ,Kansas                   ,425600                ,6203
2686 ,Mon 10/18 ,Kentucky                 ,733111                ,9478
2687 ,Mon 10/18 ,Louisiana                ,752951                ,14350
2688 ,Mon 10/18 ,Maine                    ,97724                 ,1095
2689 ,Mon 10/18 ,Maryland                 ,551496                ,10722
2690 ,Mon 10/18 ,Massachusetts            ,836302                ,18838
2691 ,Mon 10/18 ,Michigan                 ,1226740               ,22996
2692 ,Mon 10/18 ,Minnesota                ,758376                ,8560
2693 ,Mon 10/18 ,Mississippi              ,498560                ,9939
2694 ,Mon 10/18 ,Missouri                 ,858937                ,12560
2695 ,Mon 10/18 ,Montana                  ,166121                ,2183
2696 ,Mon 10/18 ,Nebraska                 ,276817                ,2742
2697 ,Mon 10/18 ,Nevada                   ,442420                ,7451
2698 ,Mon 10/18 ,New Hampshire            ,129663                ,1524
2699 ,Mon 10/18 ,New Jersey               ,1182051               ,27737
2700 ,Mon 10/18 ,New Mexico               ,265632                ,4944
2701 ,Mon 10/18 ,New York                 ,2509666               ,55557
2702 ,Mon 10/18 ,North Carolina           ,1455962               ,17553
2703 ,Mon 10/18 ,North Dakota             ,141717                ,1714
2704 ,Mon 10/18 ,Northern Mariana Islands ,289                   ,3
2705 ,Mon 10/18 ,Ohio                     ,1499485               ,23327
2706 ,Mon 10/18 ,Oklahoma                 ,635443                ,9402
2707 ,Mon 10/18 ,Oregon                   ,352026                ,4185
2708 ,Mon 10/18 ,Pennsylvania             ,1513332               ,30523
2709 ,Mon 10/18 ,Puerto Rico              ,217102                ,3207
2710 ,Mon 10/18 ,Rhode Island             ,177052                ,2861
2711 ,Mon 10/18 ,South Carolina           ,887535                ,13319
2712 ,Mon 10/18 ,South Dakota             ,150350                ,2202
2713 ,Mon 10/18 ,Tennessee                ,1237040               ,15754
2714 ,Mon 10/18 ,Texas                    ,4176433               ,69442
2715 ,Mon 10/18 ,Utah                     ,532289                ,3090
2716 ,Mon 10/18 ,Vermont                  ,37519                 ,346
2717 ,Mon 10/18 ,Virgin Islands           ,7079                  ,78
2718 ,Mon 10/18 ,Virginia                 ,907882                ,13486
2719 ,Mon 10/18 ,Washington               ,699451                ,8302
2720 ,Mon 10/18 ,West Virginia            ,261133                ,4134
2721 ,Mon 10/18 ,Wisconsin                ,858183                ,9164
2722 ,Mon 10/18 ,Wyoming                  ,98165                 ,1080
2723 ,Tue 10/19 ,Alabama                  ,815324                ,15263
2724 ,Tue 10/19 ,Alaska                   ,129713                ,665
2725 ,Tue 10/19 ,American Samoa           ,1                     ,0
2726 ,Tue 10/19 ,Arizona                  ,1137636               ,20679
2727 ,Tue 10/19 ,Arkansas                 ,507759                ,8221
2728 ,Tue 10/19 ,California               ,4849225               ,71046
2729 ,Tue 10/19 ,Colorado                 ,716166                ,8132
2730 ,Tue 10/19 ,Connecticut              ,398979                ,8721
2731 ,Tue 10/19 ,Delaware                 ,140651                ,2037
2732 ,Tue 10/19 ,District of Columbia     ,63345                 ,1185
2733 ,Tue 10/19 ,Florida                  ,3628264               ,58143
2734 ,Tue 10/19 ,Georgia                  ,1584613               ,27104
2735 ,Tue 10/19 ,Guam                     ,18123                 ,227
2736 ,Tue 10/19 ,Hawaii                   ,80005                 ,873
2737 ,Tue 10/19 ,Idaho                    ,279993                ,3317
2738 ,Tue 10/19 ,Illinois                 ,1678528               ,28292
2739 ,Tue 10/19 ,Indiana                  ,1005233               ,16370
2740 ,Tue 10/19 ,Iowa                     ,474216                ,6748
2741 ,Tue 10/19 ,Kansas                   ,425861                ,6198
2742 ,Tue 10/19 ,Kentucky                 ,735100                ,9528
2743 ,Tue 10/19 ,Louisiana                ,753532                ,14388
2744 ,Tue 10/19 ,Maine                    ,98607                 ,1102
2745 ,Tue 10/19 ,Maryland                 ,552038                ,10735
2746 ,Tue 10/19 ,Massachusetts            ,838347                ,18864
2747 ,Tue 10/19 ,Michigan                 ,1226740               ,22996
2748 ,Tue 10/19 ,Minnesota                ,764039                ,8581
2749 ,Tue 10/19 ,Mississippi              ,499838                ,9957
2750 ,Tue 10/19 ,Missouri                 ,859909                ,12628
2751 ,Tue 10/19 ,Montana                  ,167447                ,2206
2752 ,Tue 10/19 ,Nebraska                 ,277436                ,2745
2753 ,Tue 10/19 ,Nevada                   ,443420                ,7466
2754 ,Tue 10/19 ,New Hampshire            ,130040                ,1532
2755 ,Tue 10/19 ,New Jersey               ,1183289               ,27768
2756 ,Tue 10/19 ,New Mexico               ,266148                ,4954
2757 ,Tue 10/19 ,New York                 ,2512960               ,55588
2758 ,Tue 10/19 ,North Carolina           ,1457389               ,17593
2759 ,Tue 10/19 ,North Dakota             ,142441                ,1724
2760 ,Tue 10/19 ,Northern Mariana Islands ,289                   ,3
2761 ,Tue 10/19 ,Ohio                     ,1503102               ,23616
2762 ,Tue 10/19 ,Oklahoma                 ,635865                ,9409
2763 ,Tue 10/19 ,Oregon                   ,353368                ,4226
2764 ,Tue 10/19 ,Pennsylvania             ,1517231               ,30587
2765 ,Tue 10/19 ,Puerto Rico              ,217116                ,3209
2766 ,Tue 10/19 ,Rhode Island             ,177280                ,2867
2767 ,Tue 10/19 ,South Carolina           ,888189                ,13321
2768 ,Tue 10/19 ,South Dakota             ,151088                ,2203
2769 ,Tue 10/19 ,Tennessee                ,1238594               ,15840
2770 ,Tue 10/19 ,Texas                    ,4182689               ,69649
2771 ,Tue 10/19 ,Utah                     ,533632                ,3095
2772 ,Tue 10/19 ,Vermont                  ,37651                 ,347
2773 ,Tue 10/19 ,Virgin Islands           ,7085                  ,78
2774 ,Tue 10/19 ,Virginia                 ,909499                ,13538
2775 ,Tue 10/19 ,Washington               ,704872                ,8381
2776 ,Tue 10/19 ,West Virginia            ,261890                ,4145
2777 ,Tue 10/19 ,Wisconsin                ,860213                ,9181
2778 ,Tue 10/19 ,Wyoming                  ,98567                 ,1136
2779 ,Wed 10/20 ,Alabama                  ,815989                ,15311
2780 ,Wed 10/20 ,Alaska                   ,130527                ,673
2781 ,Wed 10/20 ,American Samoa           ,1                     ,0
2782 ,Wed 10/20 ,Arizona                  ,1139627               ,20727
2783 ,Wed 10/20 ,Arkansas                 ,508431                ,8230
2784 ,Wed 10/20 ,California               ,4853378               ,71192
2785 ,Wed 10/20 ,Colorado                 ,718478                ,8153
2786 ,Wed 10/20 ,Connecticut              ,399363                ,8721
2787 ,Wed 10/20 ,Delaware                 ,140944                ,2041
2788 ,Wed 10/20 ,District of Columbia     ,63400                 ,1185
2789 ,Wed 10/20 ,Florida                  ,3630835               ,58143
2790 ,Wed 10/20 ,Georgia                  ,1586384               ,27255
2791 ,Wed 10/20 ,Guam                     ,18123                 ,227
2792 ,Wed 10/20 ,Hawaii                   ,80139                 ,873
2793 ,Wed 10/20 ,Idaho                    ,281543                ,3352
2794 ,Wed 10/20 ,Illinois                 ,1680930               ,28344
2795 ,Wed 10/20 ,Indiana                  ,1007186               ,16423
2796 ,Wed 10/20 ,Iowa                     ,476713                ,6848
2797 ,Wed 10/20 ,Kansas                   ,427863                ,6213
2798 ,Wed 10/20 ,Kentucky                 ,736974                ,9590
2799 ,Wed 10/20 ,Louisiana                ,754027                ,14424
2800 ,Wed 10/20 ,Maine                    ,99256                 ,1109
2801 ,Wed 10/20 ,Maryland                 ,552755                ,10757
2802 ,Wed 10/20 ,Massachusetts            ,839817                ,18875
2803 ,Wed 10/20 ,Michigan                 ,1235506               ,23151
2804 ,Wed 10/20 ,Minnesota                ,765885                ,8613
2805 ,Wed 10/20 ,Mississippi              ,500286                ,9968
2806 ,Wed 10/20 ,Missouri                 ,861355                ,12651
2807 ,Wed 10/20 ,Montana                  ,168698                ,2225
2808 ,Wed 10/20 ,Nebraska                 ,278174                ,2748
2809 ,Wed 10/20 ,Nevada                   ,444136                ,7484
2810 ,Wed 10/20 ,New Hampshire            ,130615                ,1537
2811 ,Wed 10/20 ,New Jersey               ,1184395               ,27783
2812 ,Wed 10/20 ,New Mexico               ,266777                ,4968
2813 ,Wed 10/20 ,New York                 ,2517737               ,55625
2814 ,Wed 10/20 ,North Carolina           ,1460052               ,17657
2815 ,Wed 10/20 ,North Dakota             ,143019                ,1732
